date,rets,vix,vixann,c,rv,jump
2003-04-24,-0.0082930902241047,0.000136676223544974,20.33,0.00017616318049226,0.00017616,0.0
2003-04-25,-0.0139431284854264,0.000143068783068783,20.8,6.30501234980429e-05,6.305e-05,0.0
2003-04-28,0.0176775204021719,0.000143619576719577,20.84,0.000134440734536945,0.00013444,0.0
2003-04-29,0.00327389689372919,0.000142519047619048,20.76,0.000138784586642222,0.00013878,0.0
2003-04-30,-0.00100285604341196,0.000148764583333333,21.21,5.44078487478071e-05,5.4408e-05,0.0
2003-05-01,-0.000676405476308116,0.00015414289021164,21.59,0.00016406816323499,0.00016407,0.0
2003-05-02,0.014926781981873,0.000140739715608466,20.63,7.28395002776697e-05,7.284e-05,0.0
2003-05-05,-0.00380259314302268,0.000147644477513228,21.13,8.61407056333333e-05,8.6141e-05,0.0
2003-05-06,0.00842589915188289,0.000143068783068783,20.8,6.77314291527198e-05,6.7731e-05,0.0
2003-05-07,-0.0051180094657419,0.000145833333333333,21.0,0.000115099678480535,0.0001151,0.0
2003-05-08,-0.0101087952485243,0.000149185714285714,21.24,0.000139200128284861,0.0001392,0.0
2003-05-09,0.0141774417311541,0.000128206382275132,19.69,9.62824903629072e-05,9.6282e-05,0.0
2003-05-12,0.0124567758571556,0.000126002116402116,19.52,5.38305929398635e-05,5.3831e-05,0.0
2003-05-13,-0.00297762762323366,0.000131087334656085,19.91,4.64037646241046e-05,4.6404e-05,0.0
2003-05-14,-0.00321007089075418,0.000132275132275132,20.0,1.56841748912291e-05,4.3772e-05,2.80876320499458e-05
2003-05-15,0.00783693928574696,0.000122413227513228,19.24,0.000104921968753011,0.00010492,0.0
2003-05-16,-0.00250665133867999,0.000111957671957672,18.4,7.04808072691029e-05,7.0481e-05,0.0
2003-05-19,-0.0252336357570023,0.000139107175925926,20.51,0.000175936461145757,0.00017594,0.0
2003-05-20,-0.00113012780297705,0.000149888921957672,21.29,0.00010980894588237,0.00010981,0.0
2003-05-21,0.00400402021527634,0.000148764583333333,21.21,9.13970629687676e-05,9.1397e-05,0.0
2003-05-22,0.00910915105379567,0.000129381084656085,19.78,7.0770235728754e-05,7.077e-05,0.0
2003-05-23,0.00144765157259506,0.000121524107142857,19.17,4.16408587331746e-05,4.1641e-05,0.0
2003-05-27,0.0193776955215967,0.00013214289021164,19.99,4.2242796876229e-05,0.0001557,0.000113459144702449
2003-05-28,0.00182705988767937,0.000132672255291005,20.03,6.93969403904087e-05,6.9397e-05,0.0
2003-05-29,-0.00376276155252004,0.000138024107142857,20.43,0.000130770888870307,0.00013077,0.0
2003-05-30,0.0145829275292962,0.00012535744047619,19.47,2.60635489799893e-05,9.8032e-05,7.19680349518184e-05
2003-06-02,0.00353260251653108,0.000143757440476191,20.85,5.58039736971185e-05,0.00014329,8.74905804955331e-05
2003-06-03,0.0047045316218137,0.000143619576719577,20.84,4.70421668012681e-05,4.7042e-05,0.0
2003-06-04,0.0149967056165882,0.000140603306878307,20.62,0.00010645569764814,0.00010646,0.0
2003-06-05,0.0039466145803164,0.000143481779100529,20.83,5.44663308262742e-05,5.4466e-05,0.0
2003-06-06,-0.00240659401252439,0.000149326223544974,21.25,0.000139414910598133,0.00036469,0.000225271762750577
2003-06-09,-0.0120488907299675,0.00016224289021164,22.15,8.11988667121806e-05,8.1199e-05,0.0
2003-06-10,0.00908832890009976,0.00014087619047619,20.64,5.32278566410019e-05,5.3228e-05,0.0
2003-06-11,0.0127529070080781,0.000135067493386243,20.21,4.66387351573118e-05,4.6639e-05,0.0
2003-06-12,0.0010320693905549,0.000137754001322751,20.41,5.64839334326873e-05,5.6484e-05,0.0
2003-06-13,-0.00996425169196794,0.000141149338624339,20.66,5.6436861067956e-05,5.6437e-05,0.0
2003-06-16,0.022138098692318,0.00013520119047619,20.22,0.00010873280313404,0.00010873,0.0
2003-06-17,0.000909810189340441,0.000132407440476191,20.01,4.16652540391291e-05,4.1665e-05,0.0
2003-06-18,-0.00155311024171108,0.000129119576719577,19.76,7.22384644896375e-05,7.2238e-05,0.0
2003-06-19,-0.0153535306178647,0.000129642857142857,19.8,5.26959085951585e-05,5.2696e-05,0.0
2003-06-20,0.000994779999538654,0.000121144047619048,19.14,4.93462677156801e-05,4.9346e-05,0.0
2003-06-23,-0.0142113217952048,0.000140058333333333,20.58,0.000102804648305846,0.0001028,0.0
2003-06-24,0.0018421553331995,0.000142381779100529,20.75,6.45514818420758e-05,6.4551e-05,0.0
2003-06-25,-0.00830117541737079,0.000143206382275132,20.81,8.90248954243409e-05,8.9025e-05,0.0
2003-06-26,0.0107081598778365,0.000124457671957672,19.4,4.05860948821711e-05,4.0586e-05,0.0
2003-06-27,-0.00978581130818952,0.000121397354497354,19.16,9.48264149215145e-05,9.4826e-05,0.0
2003-06-30,-0.00176345190056245,0.000126002116402116,19.52,0.0001040402514077,0.00010404,0.0
2003-07-01,0.00799260190464173,0.000125228703703704,19.46,0.000155800353712665,0.0001558,0.0
2003-07-02,0.0115685451162844,0.000119755588624339,19.03,6.48185577307816e-05,6.4819e-05,0.0
2003-07-03,-0.00813361729714829,0.000124329398148148,19.39,4.17168435490959e-05,4.1717e-05,0.0
2003-07-07,0.0188134907992915,0.000133069973544974,20.06,4.73554323979206e-05,0.00025244,0.000205088670168062
2003-07-08,0.00339916640293413,0.000125486243386243,19.48,3.89971803390475e-05,3.8997e-05,0.0
2003-07-09,-0.00560186534948124,0.000118500297619048,18.93,0.000127685632535626,0.00012769,0.0
2003-07-10,-0.0135718916210504,0.000121777810846561,19.19,0.00012216903563073,0.00012217,0.0
2003-07-11,0.00950259813110096,0.000112811144179894,18.47,7.88275293703948e-05,7.8828e-05,0.0
2003-07-14,0.00571430126343864,0.00012690744047619,19.59,6.57249899265713e-05,0.0002012,0.000135472026115233
2003-07-15,-0.00343265749080186,0.000126389715608466,19.55,9.86358054335183e-05,9.8636e-05,0.0
2003-07-16,-0.0064379841502512,0.000129119576719577,19.76,0.000111257706047554,0.00011126,0.0
2003-07-17,-0.0124208851910403,0.00013520119047619,20.22,8.90729259843285e-05,8.9073e-05,0.0
2003-07-18,0.011736546456928,0.000120764583333333,19.11,5.86487360851887e-05,5.8649e-05,0.0
2003-07-21,-0.0147255363539452,0.000129381084656085,19.78,7.22164740914014e-05,7.2216e-05,0.0
2003-07-22,0.0094666960143438,0.000121524107142857,19.17,0.000109375238795836,0.00010938,0.0
2003-07-23,0.000505888553425335,0.000114897354497355,18.64,5.9002040897037e-05,5.9002e-05,0.0
2003-07-24,-0.00711602273958406,0.000114404761904762,18.6,0.00012992907323724,0.00012993,0.0
2003-07-25,0.0172505136180195,0.000104187334656085,17.75,0.000125987553690629,0.00012599,0.0
2003-07-28,-0.00216519731741603,0.000111471428571429,18.36,7.76199484187427e-05,7.762e-05,0.0
2003-07-29,-0.00729180388704662,0.000115267493386243,18.67,0.000175196437243905,0.0001752,0.0
2003-07-30,-0.00181103566853433,0.000117500826719577,18.85,2.421426721256e-05,2.4214e-05,0.0
2003-07-31,0.00285165528466495,0.000125615112433862,19.49,0.000222624043224475,0.00022262,0.0
2003-08-01,-0.0103124042499558,0.000142381779100529,20.75,7.01831987645325e-05,7.0183e-05,0.0
2003-08-04,0.00272036928388189,0.000149607440476191,21.27,0.000173068586054551,0.00017307,0.0
2003-08-05,-0.0178213187612014,0.0001701,22.68,6.80322644999028e-05,6.8032e-05,0.0
2003-08-06,0.00167655042530644,0.00015286044973545,21.5,0.000109811729631856,0.00010981,0.0
2003-08-07,0.00725327721463422,0.00013573664021164,20.26,3.57234553101866e-05,3.5723e-05,0.0
2003-08-08,0.00355585989338876,0.00012690744047619,19.59,5.49762229958977e-05,5.4976e-05,0.0
2003-08-11,0.00306407209463293,0.000128988921957672,19.75,6.86710610074546e-05,6.8671e-05,0.0
2003-08-12,0.00990398467619694,0.000106429761904762,17.94,4.83684707242457e-05,4.8368e-05,0.0
2003-08-13,-0.00640203161088531,0.000116505588624339,18.77,5.05324316664304e-05,5.0532e-05,0.0
2003-08-14,0.00656357760641051,0.000112811144179894,18.47,2.78593546370743e-05,2.7859e-05,0.0
2003-08-15,0.000161519902631596,0.00011038125,18.27,1.28994991350126e-05,1.2899e-05,0.0
2003-08-18,0.00911376327484741,0.000109296428571429,18.18,3.59926080434754e-05,3.5993e-05,0.0
2003-08-19,0.00260727687420797,0.000105482671957672,17.86,6.18695641366387e-05,6.187e-05,0.0
2003-08-20,-0.00204728805935022,0.000105010714285714,17.82,3.45295921462292e-05,3.453e-05,0.0
2003-08-21,0.00296471016775318,0.000105246560846561,17.84,0.000133450251369552,0.00013345,0.0
2003-08-22,-0.010228858978384,0.000113790509259259,18.55,5.57360835278673e-05,0.00013177,7.60365019931814e-05
2003-08-25,0.000654328405594401,0.00012613125,19.53,1.74310039265796e-05,1.7431e-05,0.0
2003-08-26,0.00303450726211812,0.000125615112433862,19.49,9.14809308776473e-05,9.1481e-05,0.0
2003-08-27,6.01950319215746e-05,0.000121017493386243,19.13,1.697311433989e-05,1.6973e-05,0.0
2003-08-28,0.00605113792120714,0.000112933333333333,18.48,5.8115022271971e-05,5.8115e-05,0.0
2003-08-29,0.00514211541568027,0.000114774107142857,18.63,2.48106770520534e-05,2.4811e-05,0.0
2003-09-02,0.0137736167629413,0.000119629761904762,19.02,0.000120693134757074,0.00012069,0.0
2003-09-03,0.0041791630255197,0.000124971428571429,19.44,4.22708864331745e-05,4.2271e-05,0.0
2003-09-04,0.00165511370441803,0.000115761937830688,18.71,2.75776433051136e-05,2.7578e-05,0.0
2003-09-05,-0.00642153902793802,0.000109176223544974,18.17,4.29392630253095e-05,4.2939e-05,0.0
2003-09-08,0.00998532429238648,0.00011026044973545,18.26,9.74926234216125e-05,9.7493e-05,0.0
2003-09-09,-0.0082441179206324,0.000117500826719577,18.85,5.71376647292915e-05,5.7138e-05,0.0
2003-09-10,-0.0120448437388378,0.000132407440476191,20.01,4.87263314146694e-05,4.8726e-05,0.0
2003-09-11,0.00542584222993532,0.000122540509259259,19.25,1.5573112161806e-05,3.9012e-05,2.34387201475307e-05
2003-09-12,0.00217193766125816,0.000115391005291005,18.68,3.90551022425673e-05,9.5801e-05,5.67454665082913e-05
2003-09-15,-0.00375718437104666,0.000122922751322751,19.28,1.40098804397834e-05,1.401e-05,0.0
2003-09-16,0.0141969871897562,0.000107500297619048,18.03,2.71905644556415e-05,6.3609e-05,3.64180309697242e-05
2003-09-17,-0.00325988348764309,0.000108936011904762,18.15,2.8379313870665e-05,2.8379e-05,0.0
2003-09-18,0.01317827887661,0.000102084953703704,17.57,3.08794147935371e-05,3.0879e-05,0.0
2003-09-19,-0.00316010822358119,0.00010173664021164,17.54,2.55593894996404e-05,2.5559e-05,0.0
2003-09-22,-0.0130931587992831,0.000127686011904762,19.65,3.26259199892357e-05,0.00020056,0.000167939049221631
2003-09-23,0.00605309253712665,0.00012535744047619,19.47,3.59000793978582e-05,3.59e-05,0.0
2003-09-24,-0.0192803299688913,0.000148904894179894,21.22,4.53903182002483e-05,4.539e-05,0.0
2003-09-25,-0.00607161580023592,0.000163858333333333,22.26,0.000110335226261105,0.00011034,0.0
2003-09-26,-0.00641963687005221,0.000163416964285714,22.23,4.77742204088366e-05,4.7774e-05,0.0
2003-09-29,0.00971341799054745,0.000155287334656085,21.67,5.78743036606344e-05,5.7874e-05,0.0
2003-09-30,-0.0105965886303436,0.000170700529100529,22.72,0.000146821799558414,0.00014682,0.0
2003-10-01,0.0220941471326683,0.000146807175925926,21.07,0.000123001989740992,0.000123,0.0
2003-10-02,0.00198188893693634,0.000143068783068783,20.8,2.63168635256159e-05,2.6317e-05,0.0
2003-10-03,0.00937526683184222,0.000125744047619048,19.5,9.3385024026537e-05,0.00025946,0.000166073317733962
2003-10-06,0.00436004953857163,0.000125873048941799,19.51,1.42982407782394e-05,1.4298e-05,0.0
2003-10-07,0.00472608904368861,0.000124586011904762,19.41,6.68630390247813e-05,6.6863e-05,0.0
2003-10-08,-0.00527731165970667,0.000121650925925926,19.18,2.31625968164156e-05,2.3163e-05,0.0
2003-10-09,0.00477682560030821,0.000117127116402116,18.82,5.14676234414832e-05,0.00013679,8.53246602841668e-05
2003-10-10,-0.000645226549862469,0.000112566964285714,18.45,2.34923637623869e-05,2.3492e-05,0.0
2003-10-13,0.00699817102915161,0.000101852678571429,17.55,6.96145565639933e-05,6.9615e-05,0.0
2003-10-14,0.0039430458328054,9.97741071428572e-05,17.37,2.18890793393041e-05,2.1889e-05,0.0
2003-10-15,-0.00259512415231553,0.00010348416005291,17.69,5.63427053332744e-05,5.6343e-05,0.0
2003-10-16,0.00315714936298477,9.77169642857143e-05,17.19,3.35583195046301e-05,3.3558e-05,0.0
2003-10-17,-0.0102901754651585,0.000102666798941799,17.62,2.47271014581618e-05,2.4727e-05,0.0
2003-10-20,0.0049447,9.60190476190476e-05,17.04,5.13664420013014e-05,0.00028783,0.0
2003-10-21,0.001646,9.05762235449735e-05,16.55,2.24875086537188e-05,2.2488e-05,0.0
2003-10-22,-0.014689,0.000103250297619048,17.67,0.000160721608703159,0.00016072,0.0
2003-10-23,0.0027713,0.000103367195767196,17.68,3.70418406448642e-05,3.7042e-05,0.0
2003-10-24,-0.0046264,0.000103718287037037,17.71,9.7065337852065e-05,9.7065e-05,0.0
2003-10-27,0.0020297,0.000107738921957672,18.05,6.63121715110815e-05,6.6312e-05,0.0
2003-10-28,0.014935,9.35556878306879e-05,16.82,6.57555773046782e-05,6.5756e-05,0.0
2003-10-29,0.0017476,8.92674933862434e-05,16.43,2.37890604950333e-05,2.3789e-05,0.0
2003-10-30,-0.0016711,8.818416005291e-05,16.33,6.88491867633183e-05,6.8849e-05,0.0
2003-10-31,0.0036537,8.57175925925926e-05,16.1,5.33457718438583e-05,5.3346e-05,0.0
2003-11-03,0.0082314,9.05762235449735e-05,16.55,2.07403652438598e-05,6.8796e-05,4.80556296542942e-05
2003-11-04,-0.0052553,9.05762235449735e-05,16.55,3.72474325696099e-05,3.7247e-05,0.0
2003-11-05,-0.0013776,9.40011904761905e-05,16.86,2.71126675808294e-05,6.7491e-05,4.03781808658311e-05
2003-11-06,0.0056408,9.26678571428571e-05,16.74,3.71359952103819e-05,3.7136e-05,0.0
2003-11-07,-0.0041208,9.47833664021164e-05,16.93,2.76060051759975e-05,2.7606e-05,0.0
2003-11-10,-0.0063039,0.000102666798941799,17.62,2.6035614362351e-05,2.6036e-05,0.0
2003-11-11,-0.0004873,0.00010173664021164,17.54,1.36353908383655e-05,1.3635e-05,0.0
2003-11-12,0.011602,9.27786044973545e-05,16.75,3.18562918688089e-05,3.1856e-05,0.0
2003-11-13,-0.00022676,8.97026785714286e-05,16.47,2.55358109126303e-05,2.5536e-05,0.0
2003-11-14,-0.0079119,9.48953703703704e-05,16.94,7.77963268652466e-05,7.7796e-05,0.0
2003-11-17,-0.0064976,0.000114404761904762,18.6,3.21898341599372e-05,7.6409e-05,4.42193556485973e-05
2003-11-18,-0.0085394,0.000120764583333333,19.11,7.52790565108016e-05,7.5279e-05,0.0
2003-11-19,0.00806,0.000116878306878307,18.8,3.5498952004005e-05,3.5499e-05,0.0
2003-11-20,-0.0085339,0.000125486243386243,19.48,8.62187089190427e-05,8.6219e-05,0.0
2003-11-21,0.0011698,0.000119127116402116,18.98,3.39815017188937e-05,3.3982e-05,0.0
2003-11-24,0.016263,0.000100579894179894,17.44,1.01634041585854e-05,9.6908e-05,8.67447775633688e-05
2003-11-25,0.0021271,9.23360119047619e-05,16.71,3.25416998497652e-05,3.2542e-05,0.0
2003-11-26,0.0035509,8.71074404761905e-05,16.23,2.92525700833603e-05,2.9253e-05,0.0
2003-11-28,0.0010864,8.80761904761905e-05,16.32,3.41385854626458e-06,3.4139e-06,0.0
2003-12-01,0.010071,9.30002976190476e-05,16.77,4.35767977446819e-05,4.3577e-05,0.0
2003-12-02,-0.0033238,8.75373346560846e-05,16.27,3.14545787868654e-05,3.1455e-05,0.0
2003-12-03,-0.0012857,9.14540013227513e-05,16.63,8.15875935607827e-05,8.1588e-05,0.0
2003-12-04,0.0049366,8.78604497354497e-05,16.3,2.89904144511871e-05,2.899e-05,0.0
2003-12-05,-0.0077954,9.65833664021164e-05,17.09,4.72416979312524e-05,4.7242e-05,0.0
2003-12-08,0.0065799,9.0466798941799e-05,16.54,2.70803077883495e-05,2.708e-05,0.0
2003-12-09,-0.0084179,0.000102783366402116,17.63,1.93583006102542e-05,1.9358e-05,0.0
2003-12-10,-0.0012178,0.000105600826719577,17.87,4.51581682894792e-05,4.5158e-05,0.0
2003-12-11,0.011832,9.25571759259259e-05,16.73,6.64467433732289e-05,6.6447e-05,0.0
2003-12-12,0.0027407,8.90502976190476e-05,16.41,2.76263785485663e-05,2.7626e-05,0.0
2003-12-15,-0.0054329,9.81722552910053e-05,17.23,6.49436504324683e-05,6.4944e-05,0.0
2003-12-16,0.0061029,8.39169642857143e-05,15.93,1.811007130315e-05,1.811e-05,0.0
2003-12-17,0.0011158,8.02699735449736e-05,15.58,1.39384632774091e-05,1.3938e-05,0.0
2003-12-18,0.011898,8.6357671957672e-05,16.16,4.2757259384086e-05,4.2757e-05,0.0
2003-12-19,-0.00059707,8.91588624338625e-05,16.42,2.19687637783923e-05,2.1969e-05,0.0
2003-12-22,0.0037236,9.48953703703704e-05,16.94,1.98468747279224e-05,1.9847e-05,0.0
2003-12-23,0.0029981,8.9920667989418e-05,16.49,1.62869644113582e-05,1.6287e-05,0.0
2003-12-24,-0.0014797,9.17842592592593e-05,16.66,1.08832947636955e-05,1.0883e-05,0.0
2003-12-26,0.0016896,0.000100695271164021,17.45,2.13923914356029e-06,1.2269e-05,1.01301350691347e-05
2003-12-29,0.011775,9.65833664021164e-05,17.09,3.87000290847842e-05,3.87e-05,0.0
2003-12-30,0.00013526,0.000103367195767196,17.68,3.54526731646494e-06,3.5453e-06,0.0
2003-12-31,0.00073011,0.000110865112433862,18.31,2.58049067358987e-05,2.5805e-05,0.0
2004-01-02,-0.0020294,0.00010977791005291,18.22,5.49474592325616e-05,5.4947e-05,0.0
2004-01-05,0.012285,0.00010115744047619,17.49,2.08457004016741e-05,0.0001091,8.82584382164448e-05
2004-01-06,0.0019779,9.25571759259259e-05,16.73,1.15251669716651e-05,1.1525e-05,0.0
2004-01-07,0.0021073,7.94477513227513e-05,15.5,5.27944020283123e-05,5.2794e-05,0.0
2004-01-08,0.0042455,8.05793981481482e-05,15.61,1.67486831977369e-05,1.6749e-05,0.0
2004-01-09,-0.0080632,9.27786044973545e-05,16.75,5.19456505614383e-05,5.1946e-05,0.0
2004-01-12,0.005495,9.35556878306879e-05,16.82,1.14255221983395e-05,1.1426e-05,0.0
2004-01-13,-0.0058428,0.000107619576719577,18.04,4.59000569097002e-05,4.59e-05,0.0
2004-01-14,0.0079864,9.27786044973545e-05,16.75,2.20913658439481e-05,2.2091e-05,0.0
2004-01-15,0.0017328,8.00640211640212e-05,15.56,2.74533879559532e-05,2.7453e-05,0.0
2004-01-16,0.0062957,7.44047619047619e-05,15.0,2.28000357556287e-05,2.28e-05,0.0
2004-01-20,-1.7555e-05,7.65026785714286e-05,15.21,8.63242350546864e-06,8.6324e-06,0.0
2004-01-21,0.0071109,6.80011904761905e-05,14.34,3.30831767347487e-05,3.3083e-05,0.0
2004-01-22,-0.0027142,7.15555886243386e-05,14.71,5.08512877865419e-05,5.0851e-05,0.0
2004-01-23,-0.0029494,7.28259259259259e-05,14.84,5.22999474101141e-05,5.23e-05,0.0
2004-01-26,0.012283,7.00074404761905e-05,14.55,4.05112607845905e-05,4.0511e-05,0.0
2004-01-27,-0.0093771,7.79174933862434e-05,15.35,2.73888307931269e-05,2.7389e-05,0.0
2004-01-28,-0.013533,9.31112433862434e-05,16.78,0.000106661509600985,0.00010666,0.0
2004-01-29,0.0044724,9.71493386243386e-05,17.14,5.08193362517266e-05,5.0819e-05,0.0
2004-01-30,-0.002605,9.14540013227513e-05,16.63,6.02656117864343e-06,2.1248e-05,1.52218658698607e-05
2004-02-02,0.0032486,9.68095568783069e-05,17.11,8.86866978228945e-05,8.8687e-05,0.0
2004-02-03,0.00099542,9.94297619047619e-05,17.34,1.19040585633183e-05,1.1904e-05,0.0
2004-02-04,-0.0081598,0.000105600826719577,17.87,2.9269901954909e-05,7.2034e-05,4.27641020083368e-05
2004-02-05,0.0020661,0.000103718287037037,17.71,1.37712269084834e-05,3.2219e-05,1.84478080635164e-05
2004-02-06,0.012133,8.46560846560847e-05,16.0,2.00505889468868e-05,4.9585e-05,2.95345502909453e-05
2004-02-09,-0.0027869,8.88333664021164e-05,16.39,9.4920593192716e-06,9.4921e-06,0.0
2004-02-10,0.0050597,8.40223544973545e-05,15.94,3.02456432909756e-05,3.0246e-05,0.0
2004-02-11,0.010182,7.83241071428572e-05,15.39,5.46402990980429e-05,5.464e-05,0.0
2004-02-12,-0.0042876,7.75119378306879e-05,15.31,6.74735756505851e-06,6.7474e-06,0.0
2004-02-13,-0.0051084,8.02699735449736e-05,15.58,6.13506143432949e-05,6.1351e-05,0.0
2004-02-17,0.0092664,7.84259259259259e-05,15.4,2.30015445375195e-05,5.7697e-05,3.46955297436566e-05
2004-02-18,-0.0043402,8.0373048941799e-05,15.59,2.2957200567834e-05,2.2957e-05,0.0
2004-02-19,-0.0040279,8.25529100529101e-05,15.8,6.23347827470732e-05,6.2335e-05,0.0
2004-02-20,-0.0020331,8.50798941798942e-05,16.04,4.93574554447099e-05,4.9357e-05,0.0
2004-02-23,-0.003877,8.77526785714286e-05,16.29,2.34590925777472e-05,2.3459e-05,0.0
2004-02-24,-0.00067542,8.36011904761905e-05,15.9,3.70440107958054e-05,3.7044e-05,0.0
2004-02-25,0.0038097,7.37119378306878e-05,14.93,1.65555382744919e-05,1.6556e-05,0.0
2004-02-26,0.0013103,7.27278108465608e-05,14.83,1.78910870825309e-05,1.7891e-05,0.0
2004-02-27,-8.7302e-05,7.00074404761905e-05,14.55,5.19076430825537e-05,5.1908e-05,0.0
2004-03-01,0.0088571,6.89529100529101e-05,14.44,2.85778823583982e-05,2.8578e-05,0.0
2004-03-02,-0.0053014,7.30223544973545e-05,14.86,3.35890253485453e-05,3.3589e-05,0.0
2004-03-03,0.0013128,7.00074404761905e-05,14.55,2.28379749957731e-05,2.2838e-05,0.0
2004-03-04,0.0031055,6.85714285714286e-05,14.4,1.00465865063056e-05,1.0047e-05,0.0
2004-03-05,0.0024654,6.93354497354498e-05,14.48,6.28731903551669e-05,6.2873e-05,0.0
2004-03-08,-0.0086687,8.24484457671958e-05,15.79,3.22220793656148e-05,3.2222e-05,0.0
2004-03-09,-0.0055933,9.11243386243386e-05,16.6,2.5766595404131e-05,2.5767e-05,0.0
2004-03-10,-0.01462,0.000115267493386243,18.67,6.41515868501108e-05,6.4152e-05,0.0
2004-03-11,-0.016038,0.000141286011904762,20.67,0.000125041543462606,0.00012504,0.0
2004-03-12,0.012447,0.000110744047619048,18.3,8.608387080963e-05,8.6084e-05,0.0
2004-03-15,-0.014365,0.000147644477513228,21.13,0.000102447603160949,0.00010245,0.0
2004-03-16,0.005994,0.000136810714285714,20.34,0.000118942157306692,0.00011894,0.0
2004-03-17,0.011392,0.000108456382275132,18.11,5.98071601885751e-05,5.9807e-05,0.0
2004-03-18,-0.0013802,0.000113545271164021,18.53,8.36408992127351e-05,8.3641e-05,0.0
2004-03-19,-0.010786,0.000121270667989418,19.15,4.31142889601293e-05,4.3114e-05,0.0
2004-03-22,-0.013584,0.000154000132275132,21.58,0.000183885487715687,0.00018389,0.0
2004-03-23,-0.00051142,0.000141286011904762,20.67,7.71482507086113e-05,7.7148e-05,0.0
2004-03-24,-0.0028542,0.000129773842592593,19.81,3.14735114463413e-05,3.1474e-05,0.0
2004-03-25,0.015805,0.000105719047619048,17.88,5.9855769003141e-05,5.9856e-05,0.0
2004-03-26,-9.0174e-06,9.93151124338624e-05,17.33,2.9272324171239e-05,2.9272e-05,0.0
2004-03-29,0.011779,9.00297619047619e-05,16.5,2.11228605397643e-05,7.5462e-05,5.43394499818967e-05
2004-03-30,0.0041443,8.76449735449736e-05,16.28,1.71212332944637e-05,1.7121e-05,0.0
2004-03-31,-0.00079019,9.26678571428571e-05,16.74,4.42591311040923e-05,4.4259e-05,0.0
2004-04-01,0.0056066,9.16741071428571e-05,16.65,4.10653985772838e-05,4.1065e-05,0.0
2004-04-02,0.0079177,8.0889417989418e-05,15.64,0.000124404064390215,0.0001244,0.0
2004-04-05,0.007899,7.41074404761905e-05,14.97,1.69480484030557e-05,1.6948e-05,0.0
2004-04-06,-0.0022891,7.76132275132275e-05,15.32,2.51639629630475e-05,2.5164e-05,0.0
2004-04-07,-0.0057413,8.21354497354497e-05,15.76,3.32897213541647e-05,3.329e-05,0.0
2004-04-08,-0.0016753,8.74297619047619e-05,16.26,2.81384841395678e-05,6.3746e-05,3.56075356987566e-05
2004-04-12,0.0054192,7.72084656084656e-05,15.28,2.86769003984935e-05,2.8677e-05,0.0
2004-04-13,-0.013935,9.8514417989418e-05,17.26,3.4751929701409e-05,3.4752e-05,0.0
2004-04-14,-0.0014265,8.0682671957672e-05,15.62,3.96094606427066e-05,3.9609e-05,0.0
2004-04-15,0.0008508,8.19271164021164e-05,15.74,5.00978562669142e-05,5.0098e-05,0.0
2004-04-16,0.0047723,7.38107142857143e-05,14.94,1.97744871285157e-05,1.9774e-05,0.0
2004-04-19,0.0012071,7.86297619047619e-05,15.42,1.62825839447933e-05,1.6283e-05,0.0
2004-04-20,-0.014904,9.18944775132275e-05,16.67,0.000104774804452471,0.00010477,0.0
2004-04-21,0.0051352,8.04761904761905e-05,15.6,4.0859041331293e-05,4.0859e-05,0.0
2004-04-22,0.014233,7.05860119047619e-05,14.61,9.43000355400816e-05,9.43e-05,0.0
2004-04-23,-2.63e-05,6.49074404761905e-05,14.01,1.17930299272789e-05,1.1793e-05,0.0
2004-04-26,-0.0046133,7.21405092592593e-05,14.77,2.09752882321305e-05,6.7913e-05,4.6937865936519e-05
2004-04-27,0.0029813,7.51008267195767e-05,15.07,5.87029923812e-05,5.8703e-05,0.0
2004-04-28,-0.014657,8.77526785714286e-05,16.29,7.42889868274196e-05,7.4289e-05,0.0
2004-04-29,-0.0073966,9.11243386243386e-05,16.6,0.000108271696913859,0.00010827,0.0
2004-04-30,-0.0053918,9.77169642857143e-05,17.19,4.76628551672013e-05,4.7663e-05,0.0
2004-05-03,0.0084393,9.13440476190476e-05,16.62,5.89637975074224e-05,5.8964e-05,0.0
2004-05-04,0.0021367,9.05762235449735e-05,16.55,6.18715253630603e-05,0.00016021,9.83351114876569e-05
2004-05-05,0.0018648,8.22397156084656e-05,15.77,2.5318776823000098e-05,2.5319e-05,0.0
2004-05-06,-0.0069772,9.61317791005291e-05,17.05,4.94924462676257e-05,4.9492e-05,0.0
2004-05-07,-0.013893,0.000108696064814815,18.13,4.79032478593083e-05,4.7903e-05,0.0
2004-05-10,-0.010265,0.000129250297619048,19.77,0.000154291162928084,0.00015429,0.0
2004-05-11,0.0073481,0.000114036011904762,18.57,6.77561719538676e-05,6.7756e-05,0.0
2004-05-12,0.0018332,0.000108816005291005,18.14,0.000183297185311096,0.0001833,0.0
2004-05-13,-0.0011305,0.000117625529100529,18.86,4.96967220830772e-05,4.9697e-05,0.0
2004-05-14,-0.00066614,0.000112811144179894,18.47,7.62722505858115e-05,7.6272e-05,0.0
2004-05-17,-0.010479,0.000131746560846561,19.96,4.37160243165391e-05,0.00015836,0.000114647207384329
2004-05-18,0.0071052,0.000123561144179894,19.33,3.81653386773729e-05,3.8165e-05,0.0
2004-05-19,-0.0025587,0.000118500297619048,18.93,0.000134719052011727,0.00013472,0.0
2004-05-20,0.00055998,0.000115267493386243,18.67,4.69980377615443e-05,4.6998e-05,0.0
